,F1 Score,Accuracy,mAUC,mAP,mAUPRC,Kappa,mTPR@1%FPR,mTPR@5%FPR,mEER,Fitted Models,Test IX
0,0.5655046721129555,0.4524583090814227,0.617123287815455,0.4253817477573511,0.5044300366086633,0.27336286089360784,0.16626244673473226,0.01716350496838302,0.39275930555228133,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x17CE6714340))])",[ 14932  14933  14934 ... 475880 475881 475882]
1,0.5817093134720809,0.4771801069618676,0.6499661847488835,0.44348734093809106,0.5345713560521352,0.2811061459836314,0.1903394863070905,0.0423728813559322,0.3728862741496259,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x17CE6714340))])",[ 11208  11209  11210 ... 478116 478117 478118]
2,0.6212276258700676,0.4835601290636242,0.646858660362048,0.4517627112818139,0.5365824648933152,0.29478957391779015,0.19069743922118554,0.023804339937586183,0.3738815848833415,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x17CE6714340))])",[  7186   7187   7188 ... 453476 453477 453478]
3,0.595778007788025,0.506223990938485,0.6674637682828655,0.4726521425325793,0.56693929457502,0.3462803456137564,0.43765581725949715,0.0,0.3545851459112374,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x17CE6714340))])",[ 23199  23200  23201 ... 460271 460272 460273]
4,0.6195677166458952,0.49572485128876576,0.6705886999368182,0.46325709272274024,0.5486463862953193,0.3457760704957752,0.43188956063931166,0.02483760030569354,0.35137829049373787,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x17CE6714340))])",[     0      1      2 ... 462530 462531 462532]
5,0.5304672470895228,0.4713168168290221,0.6256417080320468,0.43380947445062407,0.5271989445456576,0.2623798621749679,0.2077451107458345,0.020772012446388027,0.38864599696875207,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x17CE6714340))])",[  6102   6103   6104 ... 414659 414660 414661]
6,0.5725354432038807,0.4393456731656511,0.6141595858524084,0.42272363887256104,0.5020432394131557,0.25453211451341706,0.17816058490169565,0.020058997050147492,0.40553890777989604,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x17CE6714340))])",[  4904   4905   4906 ... 480360 480361 480362]
7,0.5972575550878441,0.47846035786679725,0.6462461685140232,0.4518403637078013,0.5342100820113221,0.321364169188212,0.17817845747706884,0.0,0.36808939176714334,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x17CE6714340))])",[  2646   2647   2648 ... 482593 482594 482595]
8,0.5954485784025075,0.47037448494397727,0.6426663993799928,0.4619198220273551,0.5426635070852094,0.29384643954223244,0.2132517565076931,0.0,0.3749953065455027,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x17CE6714340))])",[  9972   9973   9974 ... 397928 397929 397930]
9,0.5748532790875445,0.4788136253100354,0.6405492994974517,0.44506837387440745,0.5458853217411203,0.2795316281413184,0.22592806630949905,0.0,0.37581636574367044,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf',
                 DecisionTreeClassifier(min_samples_split=20,
                                        random_state=RandomState(MT19937) at 0x17CE6714340))])",[ 12546  12547  12548 ... 388383 388384 388385]
